timestamp,instance,is_in_recovery,lsn
1786212540,pg-cnpg-1,f,0/3401C740
1786212540,pg-cnpg-2,t,0/3401C740
1786212540,pg-cnpg-3,t,0/3401C740
1786212540,pg-cnpg-1,f,0/3401C740
1786212540,pg-cnpg-2,t,0/3401C740
1786212540,pg-cnpg-3,t,0/3401C740
1786212540,pg-cnpg-1,f,0/3401C740
1786212540,pg-cnpg-2,t,0/3401C740
1786212540,pg-cnpg-3,t,0/3401C740
1786212541,pg-cnpg-1,f,0/3401C7F8
1786212541,pg-cnpg-2,t,0/3401C7F8
1786212541,pg-cnpg-3,t,0/3401C7F8
1786212541,pg-cnpg-1,f,0/3401C8B0
1786212541,pg-cnpg-2,t,0/3401C968
1786212541,pg-cnpg-3,t,0/3401C968
1786212541,pg-cnpg-1,f,0/3401CAD8
1786212541,pg-cnpg-2,t,0/3401CAD8
1786212541,pg-cnpg-3,t,0/3401CAD8
1786212542,pg-cnpg-1,f,0/3401CC48
1786212542,pg-cnpg-2,t,0/3401CC48
1786212542,pg-cnpg-3,t,0/3401CC48
1786212542,pg-cnpg-1,f,0/3401CDB8
1786212542,pg-cnpg-2,t,0/3401CDB8
1786212542,pg-cnpg-3,t,0/3401CDB8
1786212542,pg-cnpg-1,f,0/3401CF28
1786212542,pg-cnpg-2,t,0/3401CF28
1786212542,pg-cnpg-3,t,0/3401CF28
1786212543,pg-cnpg-1,f,0/3401D098
1786212543,pg-cnpg-2,t,0/3401D098
1786212543,pg-cnpg-3,t,0/3401D098
1786212543,pg-cnpg-1,f,0/3401D208
1786212543,pg-cnpg-2,t,0/3401D208
1786212543,pg-cnpg-3,t,0/3401D208
1786212543,pg-cnpg-1,f,0/3401D2C0
1786212543,pg-cnpg-2,t,0/3401D378
1786212543,pg-cnpg-3,t,0/3401D378
1786212543,pg-cnpg-1,f,0/3401D430
1786212543,pg-cnpg-2,t,0/3401D430
1786212543,pg-cnpg-3,t,0/3401D4E8
1786212544,pg-cnpg-1,f,0/3401D5A0
1786212544,pg-cnpg-2,t,0/3401D5A0
1786212544,pg-cnpg-3,t,0/3401D658
1786212544,pg-cnpg-1,f,0/3401D710
1786212544,pg-cnpg-2,t,0/3401D710
1786212544,pg-cnpg-3,t,0/3401D7C8
1786212544,pg-cnpg-1,f,0/3401D880
1786212544,pg-cnpg-2,t,0/3401D880
1786212544,pg-cnpg-3,t,0/3401D9A0
1786212545,pg-cnpg-1,f,0/3401DA58
1786212545,pg-cnpg-2,t,0/3401DA58
1786212545,pg-cnpg-3,t,0/3401DB10
1786212545,pg-cnpg-1,f,0/3401DBC8
1786212545,pg-cnpg-2,t,0/3401DBC8
1786212545,pg-cnpg-3,t,0/3401DBC8
1786212545,pg-cnpg-1,f,0/3401DD38
1786212545,pg-cnpg-2,t,0/3401DD38
1786212545,pg-cnpg-3,t,0/3401DDF0
1786212546,pg-cnpg-1,f,0/3401DEA8
1786212546,pg-cnpg-2,t,0/3401DEA8
1786212546,pg-cnpg-3,t,0/3401DEA8
1786212546,pg-cnpg-1,f,0/3401E030
1786212546,pg-cnpg-2,t,0/3401E030
1786212546,pg-cnpg-3,t,0/3401E0E8
1786212546,pg-cnpg-1,f,0/3401E1A0
1786212546,pg-cnpg-2,t,0/3401E258
1786212546,pg-cnpg-3,t,0/3401E258
1786212547,pg-cnpg-1,f,0/3401E310
1786212547,pg-cnpg-2,t,0/3401E3C8
1786212547,pg-cnpg-3,t,0/3401E3C8
1786212547,pg-cnpg-1,f,0/3401E480
1786212547,pg-cnpg-2,t,0/3401E480
1786212547,pg-cnpg-3,t,0/3401E538
1786212547,pg-cnpg-1,f,0/3401E5F0
1786212547,pg-cnpg-2,t,0/3401E6A8
1786212547,pg-cnpg-3,t,0/3401E6A8
1786212548,pg-cnpg-1,f,0/3401E760
1786212548,pg-cnpg-2,t,0/3401E818
1786212548,pg-cnpg-3,t,0/3401E818
1786212548,pg-cnpg-1,f,0/3401E8D0
1786212548,pg-cnpg-2,t,0/3401E988
1786212548,pg-cnpg-3,t,0/3401E988
1786212548,pg-cnpg-1,f,0/3401EA40
1786212548,pg-cnpg-2,t,0/3401EA40
1786212548,pg-cnpg-3,t,0/3401EA40
1786212549,pg-cnpg-1,f,0/3401EBB0
