timestamp,instance,is_in_recovery,lsn
1786211380,pg-cnpg-1,f,0/2F04CDC0
1786211380,pg-cnpg-2,t,0/2F04CDC0
1786211380,pg-cnpg-3,t,0/2F04CDC0
1786211380,pg-cnpg-1,f,0/2F04CDC0
1786211380,pg-cnpg-2,t,0/2F04CDC0
1786211380,pg-cnpg-3,t,0/2F04CDC0
1786211381,pg-cnpg-1,f,0/2F04CDC0
1786211381,pg-cnpg-2,t,0/2F04CDC0
1786211381,pg-cnpg-3,t,0/2F04CDC0
1786211381,pg-cnpg-1,f,0/2F04CDC0
1786211381,pg-cnpg-2,t,0/2F04CDC0
1786211381,pg-cnpg-3,t,0/2F04CE78
1786211381,pg-cnpg-1,f,0/2F04CF30
1786211381,pg-cnpg-2,t,0/2F04CFE8
1786211381,pg-cnpg-3,t,0/2F04CFE8
1786211382,pg-cnpg-1,f,0/2F04D158
1786211382,pg-cnpg-2,t,0/2F04D158
1786211382,pg-cnpg-3,t,0/2F04D158
1786211382,pg-cnpg-1,f,0/2F04D210
1786211382,pg-cnpg-2,t,0/2F04D2C8
1786211382,pg-cnpg-3,t,0/2F04D2C8
1786211382,pg-cnpg-1,f,0/2F04D380
1786211382,pg-cnpg-2,t,0/2F04D438
1786211382,pg-cnpg-3,t,0/2F04D438
1786211382,pg-cnpg-1,f,0/2F04D4F0
1786211382,pg-cnpg-2,t,0/2F04D5A8
1786211382,pg-cnpg-3,t,0/2F04D5A8
1786211383,pg-cnpg-1,f,0/2F04D660
1786211383,pg-cnpg-2,t,0/2F04D718
1786211383,pg-cnpg-3,t,0/2F04D718
1786211383,pg-cnpg-1,f,0/2F04D7D0
1786211383,pg-cnpg-2,t,0/2F04D888
1786211383,pg-cnpg-3,t,0/2F04D888
1786211383,pg-cnpg-1,f,0/2F04D940
1786211383,pg-cnpg-2,t,0/2F04D9F8
1786211383,pg-cnpg-3,t,0/2F04D9F8
1786211384,pg-cnpg-1,f,0/2F04DAB0
1786211384,pg-cnpg-2,t,0/2F04DB68
1786211384,pg-cnpg-3,t,0/2F04DB68
1786211384,pg-cnpg-1,f,0/2F04DCD8
1786211384,pg-cnpg-2,t,0/2F04DCD8
1786211384,pg-cnpg-3,t,0/2F04DCD8
1786211384,pg-cnpg-1,f,0/2F04DEB0
1786211384,pg-cnpg-2,t,0/2F04DEB0
1786211384,pg-cnpg-3,t,0/2F04DEB0
1786211385,pg-cnpg-1,f,0/2F04E038
1786211385,pg-cnpg-2,t,0/2F04E038
1786211385,pg-cnpg-3,t,0/2F04E038
1786211385,pg-cnpg-1,f,0/2F04E1A8
1786211385,pg-cnpg-2,t,0/2F04E1A8
1786211385,pg-cnpg-3,t,0/2F04E1A8
1786211385,pg-cnpg-1,f,0/2F04E318
1786211385,pg-cnpg-2,t,0/2F04E318
1786211385,pg-cnpg-3,t,0/2F04E318
1786211386,pg-cnpg-1,f,0/2F04E488
1786211386,pg-cnpg-2,t,0/2F04E488
1786211386,pg-cnpg-3,t,0/2F04E488
1786211386,pg-cnpg-1,f,0/2F04E5F8
1786211386,pg-cnpg-2,t,0/2F04E5F8
1786211386,pg-cnpg-3,t,0/2F04E5F8
1786211386,pg-cnpg-1,f,0/2F04E768
1786211386,pg-cnpg-2,t,0/2F04E768
1786211386,pg-cnpg-3,t,0/2F04E820
1786211387,pg-cnpg-1,f,0/2F04E8D8
1786211387,pg-cnpg-2,t,0/2F04E8D8
1786211387,pg-cnpg-3,t,0/2F04E990
1786211387,pg-cnpg-1,f,0/2F04EA48
1786211387,pg-cnpg-2,t,0/2F04EA48
1786211387,pg-cnpg-3,t,0/2F04EB00
1786211387,pg-cnpg-1,f,0/2F04EBB8
1786211387,pg-cnpg-2,t,0/2F04EBB8
1786211387,pg-cnpg-3,t,0/2F04EBB8
1786211387,pg-cnpg-1,f,0/2F04ED28
1786211387,pg-cnpg-2,t,0/2F04ED28
1786211387,pg-cnpg-3,t,0/2F04ED28
1786211388,pg-cnpg-1,f,0/2F04EE98
1786211388,pg-cnpg-2,t,0/2F04EE98
1786211388,pg-cnpg-3,t,0/2F04EE98
1786211388,pg-cnpg-1,f,0/2F04F008
1786211388,pg-cnpg-2,t,0/2F04F008
1786211388,pg-cnpg-3,t,0/2F04F008
1786211388,pg-cnpg-1,f,0/2F04F178
1786211388,pg-cnpg-2,t,0/2F04F178
1786211388,pg-cnpg-3,t,0/2F04F178
1786211389,pg-cnpg-1,f,0/2F04F2E8
1786211389,pg-cnpg-2,t,0/2F04F2E8
1786211389,pg-cnpg-3,t,0/2F04F2E8
1786211389,pg-cnpg-1,f,0/2F04F458
1786211389,pg-cnpg-2,t,0/2F04F458
1786211389,pg-cnpg-3,t,0/2F04F458
1786211389,pg-cnpg-1,f,0/2F04F548
1786211389,pg-cnpg-2,t,0/2F04F668
1786211389,pg-cnpg-3,t,0/2F04F668
1786211390,pg-cnpg-1,f,0/2F04F720
1786211390,pg-cnpg-2,t,0/2F04F720
1786211390,pg-cnpg-3,t,0/2F04F7D8
1786211390,pg-cnpg-1,f,0/2F04F890
1786211390,pg-cnpg-2,t,0/2F04F948
1786211390,pg-cnpg-3,t,0/2F04F948
1786211390,pg-cnpg-1,f,0/2F04FA00
1786211390,pg-cnpg-2,t,0/2F04FAB8
1786211390,pg-cnpg-3,t,0/2F04FAB8
1786211391,pg-cnpg-1,f,0/2F04FB70
1786211391,pg-cnpg-2,t,0/2F04FC28
1786211391,pg-cnpg-3,t,0/2F04FC28
1786211391,pg-cnpg-1,f,0/2F04FCE0
