timestamp,instance,is_in_recovery,lsn
1786212306,pg-cnpg-1,f,0/320132E8
1786212306,pg-cnpg-2,t,0/320132E8
1786212306,pg-cnpg-3,t,0/320132E8
1786212306,pg-cnpg-1,f,0/320132E8
1786212306,pg-cnpg-2,t,0/320132E8
1786212306,pg-cnpg-3,t,0/320132E8
1786212306,pg-cnpg-1,f,0/320132E8
1786212306,pg-cnpg-2,t,0/320132E8
1786212306,pg-cnpg-3,t,0/320132E8
1786212307,pg-cnpg-1,f,0/320133A0
1786212307,pg-cnpg-2,t,0/320133A0
1786212307,pg-cnpg-3,t,0/320133A0
1786212307,pg-cnpg-1,f,0/32013458
1786212307,pg-cnpg-2,t,0/32013510
1786212307,pg-cnpg-3,t,0/32013510
1786212307,pg-cnpg-1,f,0/320135C8
1786212307,pg-cnpg-2,t,0/320136E8
1786212307,pg-cnpg-3,t,0/320136E8
1786212308,pg-cnpg-1,f,0/32013858
1786212308,pg-cnpg-2,t,0/32013858
1786212308,pg-cnpg-3,t,0/32013858
1786212308,pg-cnpg-1,f,0/32013910
1786212308,pg-cnpg-2,t,0/320139C8
1786212308,pg-cnpg-3,t,0/320139C8
1786212308,pg-cnpg-1,f,0/32013A80
1786212308,pg-cnpg-2,t,0/32013A80
1786212308,pg-cnpg-3,t,0/32013B38
1786212309,pg-cnpg-1,f,0/32013BF0
1786212309,pg-cnpg-2,t,0/32013CA8
1786212309,pg-cnpg-3,t,0/32013CA8
1786212309,pg-cnpg-1,f,0/32013D60
1786212309,pg-cnpg-2,t,0/32013E18
1786212309,pg-cnpg-3,t,0/32013E18
1786212309,pg-cnpg-1,f,0/32013ED0
1786212309,pg-cnpg-2,t,0/32013F88
1786212309,pg-cnpg-3,t,0/32013F88
1786212309,pg-cnpg-1,f,0/32014110
1786212309,pg-cnpg-2,t,0/32014110
1786212309,pg-cnpg-3,t,0/32014110
1786212310,pg-cnpg-1,f,0/320141C8
1786212310,pg-cnpg-2,t,0/32014280
1786212310,pg-cnpg-3,t,0/32014280
1786212310,pg-cnpg-1,f,0/32014338
1786212310,pg-cnpg-2,t,0/320143F0
1786212310,pg-cnpg-3,t,0/320143F0
1786212310,pg-cnpg-1,f,0/320144A8
1786212310,pg-cnpg-2,t,0/320144A8
1786212310,pg-cnpg-3,t,0/32014560
1786212311,pg-cnpg-1,f,0/32014618
