timestamp,instance,is_in_recovery,lsn
1786235539,pg-cnpg-1,t,0/630182B0
1786235539,pg-cnpg-2,f,0/630182B0
1786235539,pg-cnpg-3,t,0/630182B0
1786235540,pg-cnpg-1,t,0/630182B0
1786235540,pg-cnpg-2,f,0/630182B0
1786235540,pg-cnpg-3,t,0/630182B0
1786235540,pg-cnpg-1,t,0/630182B0
1786235540,pg-cnpg-2,f,0/630182B0
1786235540,pg-cnpg-3,t,0/630182B0
1786235540,pg-cnpg-1,t,0/630182B0
1786235540,pg-cnpg-2,f,0/630182B0
1786235540,pg-cnpg-3,t,0/630182B0
1786235541,pg-cnpg-1,t,0/63018420
1786235541,pg-cnpg-2,f,0/63018420
1786235541,pg-cnpg-3,t,0/63018420
1786235541,pg-cnpg-1,t,0/63018590
1786235541,pg-cnpg-2,f,0/63018590
1786235541,pg-cnpg-3,t,0/63018648
1786235541,pg-cnpg-1,t,0/63018700
1786235541,pg-cnpg-2,f,0/630187B8
1786235541,pg-cnpg-3,t,0/630187B8
1786235542,pg-cnpg-1,t,0/63018870
1786235542,pg-cnpg-2,f,0/63018928
1786235542,pg-cnpg-3,t,0/63018928
1786235542,pg-cnpg-1,t,0/63018A18
1786235542,pg-cnpg-2,f,0/63018AD0
1786235542,pg-cnpg-3,t,0/63018AD0
1786235542,pg-cnpg-1,t,0/63018C40
1786235542,pg-cnpg-2,f,0/63018C40
1786235542,pg-cnpg-3,t,0/63018C40
1786235543,pg-cnpg-1,t,0/63018DB0
1786235543,pg-cnpg-2,f,0/63018DB0
1786235543,pg-cnpg-3,t,0/63018DB0
1786235543,pg-cnpg-1,t,0/63018F20
1786235543,pg-cnpg-2,f,0/63018F20
1786235543,pg-cnpg-3,t,0/63018F20
1786235543,pg-cnpg-1,t,0/63019090
1786235543,pg-cnpg-2,f,0/63019090
1786235543,pg-cnpg-3,t,0/63019090
1786235543,pg-cnpg-1,t,0/63019200
1786235543,pg-cnpg-2,f,0/63019200
1786235543,pg-cnpg-3,t,0/63019200
1786235544,pg-cnpg-1,t,0/63019370
1786235544,pg-cnpg-2,f,0/63019370
1786235544,pg-cnpg-3,t,0/63019370
1786235544,pg-cnpg-1,t,0/630194E0
1786235544,pg-cnpg-2,f,0/630194E0
1786235544,pg-cnpg-3,t,0/630194E0
1786235544,pg-cnpg-1,t,0/63019650
1786235544,pg-cnpg-2,f,0/63019650
1786235544,pg-cnpg-3,t,0/63019650
1786235545,pg-cnpg-1,t,0/630197C0
1786235545,pg-cnpg-2,f,0/630197C0
1786235545,pg-cnpg-3,t,0/630197C0
1786235545,pg-cnpg-1,t,0/63019998
1786235545,pg-cnpg-2,f,0/63019998
1786235545,pg-cnpg-3,t,0/63019998
1786235545,pg-cnpg-1,t,0/63019B08
1786235545,pg-cnpg-2,f,0/63019B08
1786235545,pg-cnpg-3,t,0/63019B08
1786235546,pg-cnpg-1,t,0/63019C78
1786235546,pg-cnpg-2,f,0/63019C78
1786235546,pg-cnpg-3,t,0/63019C78
1786235546,pg-cnpg-1,t,0/63019DE8
1786235546,pg-cnpg-2,f,0/63019EA0
1786235546,pg-cnpg-3,t,0/63019EA0
1786235546,pg-cnpg-1,t,0/63019F58
1786235546,pg-cnpg-2,f,0/6301A028
1786235546,pg-cnpg-3,t,0/6301A028
1786235547,pg-cnpg-1,t,0/6301A0E0
1786235547,pg-cnpg-2,f,0/6301A198
1786235547,pg-cnpg-3,t,0/6301A198
1786235547,pg-cnpg-1,t,0/6301A250
1786235547,pg-cnpg-2,f,0/6301A308
1786235547,pg-cnpg-3,t,0/6301A308
1786235547,pg-cnpg-1,t,0/6301A3C0
1786235547,pg-cnpg-2,f,0/6301A478
1786235547,pg-cnpg-3,t,0/6301A478
1786235548,pg-cnpg-1,t,0/6301A530
1786235548,pg-cnpg-2,f,0/6301A5E8
1786235548,pg-cnpg-3,t,0/6301A5E8
1786235548,pg-cnpg-1,t,0/6301A6A0
1786235548,pg-cnpg-2,f,0/6301A758
1786235548,pg-cnpg-3,t,0/6301A758
1786235548,pg-cnpg-1,t,0/6301A810
